,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,latitude,longitude
786,2060103800,101,ºÐ´çÁß¾Ó°íµîÇÐ±³,0,,37.359979628102074,127.12467592894045
787,2060103900,101,Á¤ÀÚµ¿256-1,0,,37.35978799032862,127.12563834412488
788,2060104000,102,Á¤ÀÚµ¿256-1,0,,37.35883810927913,127.12717571537766
789,2060104100,102,¿îÁßµ¿875-1,0,,37.39304209370382,127.0625812121121
790,2060104200,102,¿îÁßµ¿ÁÖ¹Î¼¾ÅÍ»ç°Å¸®,0,,37.39110907679454,127.07759237567765
791,2060104300,101,¿îÁßµ¿ÁÖ¹Î¼¾ÅÍ»ç°Å¸®,0,,37.39107575155735,127.07829231280277
792,2060104400,101,¿îÁßµ¿939-2,0,,37.391009098379804,127.07931722116695
793,2060104500,102,¿îÁßµ¿ÇàÁ¤º¹Áö¼¾ÅÍ,0,,37.3903424980116,127.07752988807644
794,2060104600,101,¿îÁßµ¿939-2,0,,37.390617480308826,127.07981717957304
795,2060104700,101,»ê¿î»ç°Å¸®,0,,37.39095911760186,127.08149202496357
796,2060104800,102,»ê¿î»ç°Å¸®,0,,37.39088413058041,127.08216696484104
797,2060104900,101,¿îÁßµ¿1023-3,0,,37.39025086564596,127.08136704359576
798,2060105000,101,ÆÇ±³µ¿595-3,0,,37.390559220119286,127.09057870833118
799,2060105100,102,ÆÇ±³µ¿612-5,0,,37.39140912389821,127.09085367533048
800,2060105200,102,¹éÇöµ¿376-1,0,,37.378335680723694,127.09844061744563
801,2060105300,102,ÆÇ±³µ¿577-5,0,,37.389617719052715,127.09975288945051
802,2060105400,101,ÆÇ±³µ¿568-16,0,,37.3907175925128,127.09974038020205
803,2060105500,102,ÆÇ±³µ¿560-11,0,,37.390709268056,127.10102776382782
804,2060105600,106,ÆÇ±³µ¿560-12,0,,37.39154250592438,127.10124023741378
805,2060105700,102,¹éÇöµ¿524,0,,37.38659309044236,127.10330259847916
806,2060105800,101,ÆÇ±³µ¿511-8,0,,37.40020814171668,127.09629059921393
807,2060105900,101,ÆÇ±³µ¿511-7,0,,37.400066488981935,127.09600312652763
808,2060106000,101,³«¿øÁßÇÐ±³,0,,37.39941656259016,127.0957531556547
809,2060106100,101,³«¿øÁßÇÐ±³,0,,37.399674870046034,127.09631560255214
810,2060106200,102,ÆÇ±³µ¿513-3,0,,37.398325006165535,127.09322839450414
811,2060106300,101,ÆÇ±³µ¿509-10,0,,37.399524902826236,127.09884037610453
812,2060106400,101,ÆÇ±³µ¿558-8,0,,37.39473379836838,127.1002777929518
813,2060106500,102,ÆÇ±³µ¿558-8,0,,37.39386723308484,127.10042778735546
814,2060106600,102,»ïÆòµ¿698-1,0,,37.406440793970354,127.10251497662257
815,2060106700,101,»ïÆòµ¿698-1,0,,37.40554923778391,127.10378987056104
816,2060106800,101,»ïÆòµ¿698-1,0,,37.403991100778946,127.1065021404707
817,2060106900,101,ÆÇ±³Å×Å©³ë14»ç°Å¸®,0,,37.40399112068734,127.10968935344516
818,2060107000,102,»ïÆòµ¿698-1,0,,37.40435775712446,127.1116516727812
819,2060107100,102,³Ø½¼ÄÚ¸®¾Æº»»ç,0,,37.40239960046992,127.10361491728652
820,2060107200,101,»ïÆòµ¿675-1,0,,37.40096648307189,127.1118016916582
821,2060107300,103,¼Ó¼ºº¯È­Á¡,0,,37.402424648435755,127.11176418122784
822,2060107400,103,¼Ó¼ºº¯È­Á¡,0,,37.405924274061476,127.11663870709211
823,2060107500,101,¾Æºê´ºÇÁ¶ûÆÇ±³,0,,37.397200254832455,127.11228918440752
824,2060107600,101,ÄÚÆ®¾ßµå¸Þ¸®¾îÆ®ÆÇ±³È£ÅÚ,0,,37.3972002502562,127.11165174243202
825,2060107700,101,ÄÚÆ®¾ßµå¸Þ¸®¾îÆ®ÆÇ±³È£ÅÚ,0,,37.39719191061935,127.11033936089802
826,2060107800,103,¼Ó¼ºº¯È­Á¡,0,,37.397833515154886,127.11228917826139
827,2060107900,103,¼Ó¼ºº¯È­Á¡,0,,37.396650318205516,127.1122891895183
828,2060108000,103,¼Ó¼ºº¯È­Á¡,0,,37.39559214549218,127.1184511440807
829,2060108100,101,¹éÇöµ¿567-1,0,,37.3852599681267,127.11252677960262
830,2060108200,102,ÀÌ¸Åµ¿3-3,0,,37.39915849909571,127.13433717534187
831,2060108300,102,¼­Çöµ¿289-5,0,,37.385710014759496,127.12845033851445
832,2060108400,101,¼­Çöµ¿289-5,0,,37.3842935218236,127.13011270153488
833,2060108500,102,¼­Çöµ¿289-5,0,,37.384368511465915,127.12973773546727
834,2060108600,102,¼­Çöµ¿23-6,0,,37.384185264820516,127.1403367802208
835,2060108700,102,À²µ¿93,0,,37.38416868836495,127.15444800768049
836,2060108800,102,³»Á¤ÁßÇÐ±³,0,,37.371269960810956,127.11962627479127
837,2060108900,105,¼º³²½Ã¼öÁ¤±¸-¼º³²½ÃºÐ´ç±¸,0,,37.39589231973982,127.07624882649979
838,2060109000,105,¼º³²½ÃºÐ´ç±¸-¿ëÀÎ½Ã¼öÁö±¸,0,,37.338459339865324,127.10390968746638
839,2060109100,104,±¤ÀåÁöÇÏÂ÷µµ,0,,37.40607243189983,127.11161342249967
840,2060109200,105,¼º³²½Ã¼öÁ¤±¸-¼º³²½ÃºÐ´ç±¸,0,,37.40847533928024,127.11528488932633
841,2060109300,101,»ïÆòµ¿ÇàÁ¤º¹Áö¼¾ÅÍ,1,,37.40632425666089,127.11545722617683
842,2060109400,101,»ïÆòµ¿ÇàÁ¤º¹Áö¼¾ÅÍ,1,,37.40582427164996,127.11545815317922
843,2060109500,101,¼ÛÇöÃÊ±³»ç°Å¸®,1,,37.40472277378568,127.1157814352158
844,2060109600,101,¼ÛÇöÃÊ±³»ç°Å¸®,1,,37.40431725707415,127.11615435057858
845,2060109801,101,½º½Ã¾Ø½º½Ã,0,,37.37679798134381,127.11196963081183
846,2060110301,101,Èú½ºÅ×ÀÌÆ®ÆÇ±³¿¤Æ÷·¹A6ºí·Ï(202,0,,37.37146746826295,127.06821061389316
847,2060110501,101,ÆÇ±³ÆÛ½ºÆ®ÈúÇª¸£Áö¿À1´ÜÁö(2021,0,,37.3728000389103,127.0709023068965
848,2060110201,101,Èú½ºÅ×ÀÌÆ®ÆÇ±³¿¤Æ÷·¹A3ºí·Ï(202,0,,37.37027648078222,127.06912659835014
849,2060110101,101,¼º³²´ëÀåµµ½Ã°³¹ß±¸¿ª,0,,37.368058004776984,127.07076591125801
850,2060110001,101,¼º³²ÆÇ±³´ëÀåÁö±¸Á¦ÀÏÇ³°æÃ¤A7BL,0,,37.36731155301301,127.06813596667862
851,2060109901,101,¼º³²ÆÇ±³´ëÀåÁö±¸Á¦ÀÏÇ³°æÃ¤A7BL,0,,37.365291369107034,127.0678369837077
852,2060110401,101,ÅÂºÀ»ê,0,,37.371514669472525,127.07197444827773
853,2060110601,101,³²¼­¿ïÆÄÅ©Èú,0,,37.3725045489071,127.07276789069226
854,2060110901,101,¿¡ÀÌÄ¡½ºÆ÷Ã÷ÅÂ±Çµµ,0,,37.38164880080387,127.07457767526455
855,2060110801,101,¿¡ÀÌÄ¡½ºÆ÷Ã÷ÅÂ±Çµµ,0,,37.38101289505465,127.07445701697701
856,2060110701,101,³²¼­¿ïÆÄÅ©Èú,0,,37.373398958505256,127.07302188256276
