,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK
631,2060115600,2060039000,2060036400,3,102,002,61,ºÐ´ç¼ö¼­·Î,0,0,000,80,5,0.0,450,430.4988,
632,2060135200,2060044400,2060043100,2,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,288.7232,
633,2060135300,2060043100,2060044400,2,106,000,385,¼º³²´ë·Î,0,0,000,60,0,0.0,0,283.4994,
634,2060140000,2060044400,2060046300,2,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,227.9746,
635,2060140100,2060046300,2060044400,2,106,000,385,¼º³²´ë·Î,0,0,000,60,0,0.0,0,225.1406,
636,2060135400,2060046300,2060043100,3,106,002,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,513.2021,
637,2060135500,2060043100,2060046300,3,106,002,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,512.136,
638,2060135600,2060044900,2060043200,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,60,5,0.0,0,254.5941,
639,2060135700,2060043200,2060044900,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,60,5,0.0,0,255.3646,
640,2060141600,2060044900,2060047400,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,60,5,0.0,0,324.1413,
641,2060141700,2060047400,2060044900,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,60,5,0.0,0,324.5865,
642,2060149400,2060047400,2060047700,1,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,80,5,0.0,0,18.626,
643,2060149500,2060047700,2060047400,1,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,80,5,0.0,0,18.6405,
644,2060135800,2060047700,2060043200,3,102,002,61,ºÐ´ç¼ö¼­·Î,0,0,000,60,5,0.0,450,597.7565,
645,2060135900,2060043200,2060047700,3,102,002,61,ºÐ´ç¼ö¼­·Î,0,0,000,60,5,0.0,450,598.1334,
646,2060200500,2060062400,2060062300,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,40,0,0.0,0,217.086,
647,2060200600,2060062300,2060062400,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,40,0,0.0,0,212.768,
648,2060004301,2060062800,2060062400,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,40,0,0.0,0,245.9655,
649,2060004401,2060062400,2060062800,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,40,0,0.0,0,247.8471,
650,2060200300,2060062300,2060062800,3,105,001,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,461.16,
651,2060200400,2060062800,2060062300,3,105,001,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,462.4929,
652,2060179600,2060002400,2060059500,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,450,599.9741,
653,2060179700,2060059500,2060002400,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,40,0,0.0,450,627.2143,
654,2060179800,2060059800,2060060300,4,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,0,412.1154,
655,2060179901,2060068400,2060060801,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,0,78.1568,
656,2060179902,2060060801,2060060800,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,0,254.3543,
657,2060181001,2060060800,2060060801,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,0,272.2074,
658,2060181002,2060060801,2060068400,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,0,81.0744,
659,2060181100,2060060800,2060060300,4,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,500,398.7998,
660,2060181600,2060060300,2060059800,4,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,0,406.2829,
661,2060181700,2060060300,2060060800,4,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,500,398.3027,
662,2060182600,2060059600,2060059800,4,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,450,256.5218,
663,2060185200,2060059500,2060059600,3,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,450,179.9929,
664,2060185300,2060059800,2060059600,4,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,450,247.1093,
665,2060186500,2060059600,2060059500,4,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,60,0,0.0,450,177.0095,
666,2060201300,2060002400,2060068400,3,105,002,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,2197.8325,
667,2060201400,2060068400,2060002400,3,105,002,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,2188.436,
668,2060183801,2060059600,2060065000,2,107,000,-,¼­Çö·Î,0,0,000,60,0,0.0,0,282.1878,
669,2060184001,2060065000,2060059600,2,107,000,-,¼­Çö·Î,0,0,000,60,0,0.0,0,278.508,
670,2060200900,2060059600,2060065800,2,105,000,57,¼­Çö·Î,0,0,000,60,0,0.0,0,159.4538,
671,2060206700,2060065800,2060059600,2,105,000,57,¼­Çö·Î,0,0,000,60,0,0.0,0,157.5845,
672,2060201500,2060065000,2060065800,4,107,001,-,¼­Çö·Î,0,0,000,60,5,0.0,0,437.9534,
673,2060201600,2060065800,2060065000,4,107,001,-,¼­Çö·Î,0,0,000,60,5,0.0,0,439.7714,
674,2060205300,2060058200,2060063700,2,107,000,-,¾È¾çÆÇ±³·Î,0,0,000,60,0,0.0,0,275.5764,
675,2060208600,2060058200,2060064000,2,107,000,-,¾È¾çÆÇ±³·Î,0,0,000,60,0,0.0,0,273.3022,
676,2060208700,2060064000,2060058200,2,107,000,-,¾È¾çÆÇ±³·Î,0,0,000,60,0,0.0,0,281.4622,
677,2060208800,2060063700,2060058200,2,107,000,-,¾È¾çÆÇ±³·Î,0,0,000,60,0,0.0,0,272.4263,
678,2060205500,2060063700,2060064000,2,107,002,-,¾È¾çÆÇ±³·Î,0,0,000,60,0,0.0,450,549.9563,
679,2060205600,2060064000,2060063700,2,107,002,-,¾È¾çÆÇ±³·Î,0,0,000,60,0,0.0,450,554.0491,
680,2060000100,2060000100,2450040300,4,105,000,23,½Å¼ö·Î,0,0,000,70,0,0.0,0,319.2388,
681,2060000200,2450040300,2060000100,3,105,000,23,½Å¼ö·Î,0,0,000,70,0,0.0,0,324.0901,
682,2060000301,2060000101,2060000100,3,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,36.107,
683,2060000302,2060000201,2060000101,3,105,003,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,68.0737,
684,2060000303,2060000200,2060000201,3,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,118.0603,
685,2060000401,2060000100,2060000101,3,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,39.1446,
686,2060000402,2060000101,2060000201,3,105,003,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,65.5469,
687,2060000403,2060000201,2060000200,3,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,113.7604,
688,2060000500,2060000300,2060000200,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,211.4184,
689,2060000600,2060000200,2060000300,2,105,000,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,210.7873,
690,2060324800,2060000300,2450040300,2,105,001,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,749.129,
691,2060324900,2450040300,2060000300,2,105,001,23,´ë¿ÕÆÇ±³·Î,0,0,000,70,0,0.0,0,753.1425,
692,2060033600,2060012300,2060011200,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,80,5,0.0,0,373.3608,
693,2060033700,2060011200,2060012300,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,80,5,0.0,0,373.349,
694,2060021800,2060008600,2060007600,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,90,5,0.0,0,183.5213,
695,2060021900,2060007600,2060008600,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,90,5,0.0,0,186.5787,
696,2060024401,2060011200,2060077900,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,90,5,0.0,0,399.7723,
697,2060024402,2060077900,2060008600,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,90,5,0.0,470,249.0349,
698,2060024501,2060077900,2060011200,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,90,5,0.0,0,398.1676,
699,2060024502,2060008600,2060077900,1,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,90,5,0.0,470,246.5271,
700,2060022000,2060012300,2060007600,2,102,001,61,ºÐ´ç¼ö¼­·Î,0,0,000,90,5,0.0,0,1205.3553,
701,2060022100,2060007600,2060012300,2,102,001,61,ºÐ´ç¼ö¼­·Î,0,0,000,90,5,0.0,0,1205.094,
702,2060026900,2060009300,2060009400,1,107,000,-,±Ý°î·Î23¹ø±æ,0,0,000,40,0,0.0,0,115.9015,
703,2060027000,2060009300,2060009600,1,107,000,-,±Ý°î·Î11¹ø±æ,0,0,000,40,0,0.0,0,40.815,
704,2060027100,2060009600,2060009300,1,107,000,-,±Ý°î·Î11¹ø±æ,0,0,000,40,0,0.0,0,40.8184,
705,2060027200,2060009700,2060009400,1,107,000,-,±Ý°î·Î23¹ø±æ,0,0,000,40,0,0.0,0,40.1466,
706,2060027300,2060009400,2060009700,1,107,000,-,±Ý°î·Î23¹ø±æ,0,0,000,40,0,0.0,0,40.15,
707,2060027400,2060009600,2060009500,1,107,000,-,±Ý°î·Î7¹ø±æ,0,0,000,40,0,0.0,0,43.5983,
708,2060027500,2060009500,2060009600,1,107,000,-,±Ý°î·Î7¹ø±æ,0,0,000,40,0,0.0,0,43.6012,
709,2060027600,2060009900,2060009500,1,107,000,-,±Ý°î·Î7¹ø±æ,0,0,000,40,0,0.0,0,48.9862,
710,2060027700,2060009500,2060009900,1,107,000,-,±Ý°î·Î7¹ø±æ,0,0,000,40,0,0.0,0,48.9828,
711,2060027800,2060009700,2060009600,1,107,000,-,±Ý°î·Î7¹ø±æ,0,0,000,40,0,0.0,0,115.7594,
712,2060027900,2060009600,2060009700,1,107,000,-,±Ý°î·Î7¹ø±æ,0,0,000,40,0,0.0,0,115.7567,
713,2060028000,2060009800,2060009700,1,107,000,-,±Ý°î·Î25¹ø±æ,0,0,000,40,0,0.0,0,31.5033,
714,2060036500,2060012300,2060012200,3,107,000,-,¹Ì±Ý·Î,0,0,000,50,0,0.0,0,149.173,
715,2060036600,2060012400,2060012200,3,107,000,-,¹Ì±Ý·Î,0,0,000,50,0,0.0,0,249.3898,
716,2060036700,2060012200,2060012400,3,107,000,-,¹Ì±Ý·Î,0,0,000,50,0,0.0,0,249.39,
717,2060036800,2060012800,2060012200,2,107,000,-,Á¤ÀÚÀÏ·Î,0,0,000,60,0,0.0,0,359.6638,
718,2060036900,2060012200,2060012800,2,107,000,-,Á¤ÀÚÀÏ·Î,0,0,000,60,0,0.0,0,359.6636,
719,2060037000,2060012300,2060012700,3,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,90,5,0.0,0,355.2325,
720,2060037100,2060012700,2060012300,2,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,90,5,0.0,0,355.1033,
721,2060037200,2060012900,2060012400,4,107,000,-,¼º³²´ë·Î,0,0,000,70,0,0.0,0,352.3511,
722,2060037300,2060012400,2060012900,4,107,000,-,¼º³²´ë·Î,0,0,000,70,0,0.0,0,353.7625,
723,2060037400,2060012500,2060013000,3,107,000,-,µ¹¸¶·Î,0,0,000,60,0,0.0,0,594.3683,
724,2060037500,2060013000,2060012500,3,107,000,-,µ¹¸¶·Î,0,0,000,60,0,0.0,0,587.214,
725,2060042500,2060013900,2060013800,3,107,000,-,ºÒÁ¤·Î,0,0,000,60,0,0.0,450,136.1661,
726,2060042600,2060014200,2060013800,1,107,000,-,ºÒÁ¤·Î77¹ø±æ,0,0,000,40,0,0.0,0,83.9356,
727,2060042700,2060013800,2060014200,1,107,000,-,ºÒÁ¤·Î77¹ø±æ,0,0,000,40,0,0.0,0,83.9321,
728,2060042800,2060014100,2060013900,1,107,000,-,ºÒÁ¤·Î65¹ø±æ,0,0,000,30,0,0.0,0,81.6677,
729,2060042900,2060013900,2060014100,1,107,000,-,ºÒÁ¤·Î65¹ø±æ,0,0,000,30,0,0.0,0,81.6677,
730,2060043000,2060015500,2060014000,3,107,000,-,ºÒÁ¤·Î,0,0,000,60,0,0.0,0,371.1568,
731,2060043100,2060014000,2060015500,3,107,000,-,ºÒÁ¤·Î,0,0,000,60,0,0.0,0,371.3022,
732,2060043200,2060014200,2060014100,1,107,000,-,³»Á¤·Î7¹ø±æ,0,0,000,30,0,0.0,0,136.8802,
733,2060043300,2060014100,2060014200,1,107,000,-,³»Á¤·Î7¹ø±æ,0,0,000,30,0,0.0,0,136.8804,
734,2060043400,2060014600,2060014100,1,107,000,-,ºÒÁ¤·Î65¹ø±æ,0,0,000,30,0,0.0,0,109.2659,
735,2060043500,2060014100,2060014600,1,107,000,-,ºÒÁ¤·Î65¹ø±æ,0,0,000,30,0,0.0,0,109.266,
736,2060353900,2060062700,2060108100,1,107,000,-,ÆÇ±³¿ª·Î2¹ø±æ,0,0,000,40,0,0.0,0,323.2557,
737,2060335500,2060100300,2060100400,1,107,000,-,±¸¹Ì·Î130¹ø±æ,0,0,000,30,0,0.0,0,44.1423,
738,2060335600,2060100400,2060006101,1,107,000,-,±¸¹Ì·Î130¹ø±æ,0,0,000,30,0,0.0,0,61.9886,
739,2060335700,2060006101,2060100400,1,107,000,-,±¸¹Ì·Î130¹ø±æ,0,0,000,30,0,0.0,0,61.2176,
740,2060335800,2060100500,2060100400,1,107,000,-,±¸¹Ì·Î130¹ø±æ,0,0,000,40,0,0.0,0,116.5702,
741,2060335900,2060100400,2060100500,1,107,000,-,±¸¹Ì·Î130¹ø±æ,0,0,000,40,0,0.0,0,139.5789,
742,2060336000,2060100500,2060100300,1,107,000,-,±¸¹Ì·Î122¹ø±æ,0,0,000,40,0,0.0,0,93.3973,
743,2060336100,2060100300,2060100500,1,107,000,-,±¸¹Ì·Î122¹ø±æ,0,0,000,40,0,0.0,0,93.7553,
744,2060336200,2060100600,2060100500,1,107,000,-,±¸¹Ì·Î122¹ø±æ,0,0,000,40,0,0.0,0,56.3125,
745,2060336300,2060100500,2060100600,1,107,000,-,±¸¹Ì·Î122¹ø±æ,0,0,000,40,0,0.0,0,56.3125,
746,2060336400,2060100700,2060100600,1,107,000,-,±¸¹Ì·Î116¹ø±æ,0,0,000,40,0,0.0,0,87.6798,
747,2060336500,2060100600,2060100700,1,107,000,-,±¸¹Ì·Î116¹ø±æ,0,0,000,40,0,0.0,0,87.6603,
748,2060336600,2060100900,2060100800,1,107,000,-,±¸¹Ì·Î116¹ø±æ,0,0,000,40,0,0.0,0,61.4199,
749,2060349600,2060107100,2060067700,1,107,000,-,-,0,0,000,40,0,0.0,0,94.9989,µµ·Î¸í¾øÀ½
750,2060349700,2060067700,2060107100,1,107,000,-,-,0,0,000,40,0,0.0,0,94.3537,µµ·Î¸í¾øÀ½
751,2060349800,2060067800,2060067400,1,107,000,-,ÆÇ±³·Î209¹ø±æ,0,0,000,30,0,0.0,0,725.2374,
752,2060349900,2060067400,2060067800,1,107,000,-,ÆÇ±³·Î209¹ø±æ,0,0,000,30,0,0.0,0,763.6216,
753,2060350000,2060068001,2060066901,1,107,000,-,ÆÇ±³¿ª·Î241¹ø±æ,0,0,000,50,0,0.0,0,389.217,
754,2060350100,2060066901,2060068001,1,107,000,-,ÆÇ±³¿ª·Î241¹ø±æ,0,0,000,50,0,0.0,0,364.9786,
755,2060350200,2060106800,2060106700,1,107,000,-,ÆÇ±³·Î289¹ø±æ,0,0,000,50,0,0.0,0,301.9717,
756,2060350300,2060106700,2060106800,1,107,000,-,ÆÇ±³·Î289¹ø±æ,0,0,000,50,0,0.0,0,312.399,
757,2060350400,2060107300,2060107200,1,107,000,-,ÆÇ±³¿ª·Î226¹ø±æ,0,0,000,50,0,0.0,0,161.9672,
758,2060353700,2060065500,2060108000,1,107,000,-,-,0,0,000,40,0,0.0,0,391.6783,µµ·Î¸í¾øÀ½
759,2060353800,2060108100,2060062700,1,107,000,-,ÆÇ±³¿ª·Î2¹ø±æ,0,0,000,40,0,0.0,0,298.9937,
760,2060354000,2060108700,2060035001,1,107,000,-,¸¸¼¼±æ,0,0,000,10,0,0.0,0,262.7474,
761,2060354100,2060035001,2060108700,1,107,000,-,¸¸¼¼±æ,0,0,000,10,0,0.0,0,261.9416,
762,2060354200,2060063501,2060063201,1,107,000,-,µ¿ÆÇ±³·Î52¹ø±æ,0,0,000,40,0,0.0,0,292.284,
763,2060354300,2060063201,2060063501,1,107,000,-,µ¿ÆÇ±³·Î52¹ø±æ,0,0,000,40,0,0.0,0,316.1282,
764,2060354400,2060108400,2060108300,1,107,000,-,¼­Çö·Î257¹ø±æ,0,0,000,60,0,0.0,0,314.2564,
765,2060354500,2060108300,2060108400,1,107,000,-,¼­Çö·Î257¹ø±æ,0,0,000,60,0,0.0,0,289.777,
766,2060354600,2060108400,2060002001,1,107,000,-,»õ¸¶À»·Î,0,0,000,60,0,0.0,0,64.7649,
767,2060109101,2060034500,2060034501,2,107,000,-,»õ¸¶À»·Î,0,0,000,60,0,0.0,0,110.4876,
768,2060117600,2060037600,2060037100,2,107,000,-,È²»õ¿ï·Î311¹ø±æ,0,0,000,60,0,0.0,0,91.7455,
769,2060090400,2060028800,2060028500,1,107,000,-,È¿ÀÚ±æ,0,0,000,50,0,0.0,0,79.8667,
770,2060090500,2060028500,2060028800,1,107,000,-,È¿ÀÚ±æ,0,0,000,50,0,0.0,0,84.5467,
771,2060117700,2060037100,2060037600,2,107,000,-,È²»õ¿ï·Î311¹ø±æ,0,0,000,60,0,0.0,0,91.7454,
772,2060117800,2060037200,2060037600,1,107,000,-,È²»õ¿ï·Î329¹ø±æ,0,0,000,40,0,0.0,0,75.636,
773,2060117900,2060037600,2060037200,1,107,000,-,È²»õ¿ï·Î329¹ø±æ,0,0,000,40,0,0.0,0,75.2118,
774,2060118200,2060037700,2060037300,1,107,000,-,È²»õ¿ï·Î341¹ø±æ,0,0,000,40,0,0.0,0,74.4298,
775,2060090600,2060029500,2060028500,1,107,000,-,ºÒÁ¤·Î,0,0,000,50,0,0.0,0,118.6708,
776,2060118300,2060037300,2060037700,1,107,000,-,È²»õ¿ï·Î341¹ø±æ,0,0,000,40,0,0.0,0,74.4318,
777,2060090700,2060028500,2060029500,1,107,000,-,ºÒÁ¤·Î,0,0,000,50,0,0.0,0,118.7077,
778,2060091000,2060029500,2060028600,1,107,000,-,ºÒÁ¤·Î432¹ø±æ,0,0,000,50,0,0.0,0,88.36,
779,2060091100,2060028600,2060029500,1,107,000,-,ºÒÁ¤·Î432¹ø±æ,0,0,000,50,0,0.0,0,88.6056,
780,2060091200,2060028700,2060029400,1,107,000,-,³»Á¤·Î165¹ø±æ,0,0,000,30,0,0.0,0,89.5946,
781,2060091300,2060029400,2060028700,1,107,000,-,³»Á¤·Î165¹ø±æ,0,0,000,30,0,0.0,0,89.5923,
782,2060091600,2060029300,2060028800,1,107,000,-,¼­Çö·Î371¹ø±æ,0,0,000,50,0,0.0,0,40.0757,
783,2060091700,2060028800,2060029300,1,107,000,-,¼­Çö·Î371¹ø±æ,0,0,000,50,0,0.0,0,40.0734,
784,2060091800,2060030000,2060028800,1,107,000,-,È¿ÀÚ±æ,0,0,000,50,0,0.0,0,138.3759,
785,2060091900,2060028800,2060030000,1,107,000,-,È¿ÀÚ±æ,0,0,000,50,0,0.0,0,138.6893,
786,2060092200,2060029900,2060028900,2,107,000,-,Áß¾Ó°ø¿ø·Î32¹ø±æ,0,0,000,30,0,0.0,0,84.1289,
787,2060092300,2060028900,2060029900,2,107,000,-,Áß¾Ó°ø¿ø·Î32¹ø±æ,1,0,000,30,0,0.0,0,84.0542,
788,2060092600,2060029700,2060029000,2,107,000,-,È²»õ¿ï·Î200¹ø±æ,0,0,000,50,0,0.0,0,82.5891,
789,2060092700,2060029000,2060029700,2,107,000,-,È²»õ¿ï·Î200¹ø±æ,0,0,000,50,0,0.0,0,82.587,
790,2060092800,2060030100,2060029000,1,107,000,-,È²»õ¿ï·Î200¹ø±æ,0,0,000,40,0,0.0,0,140.8029,
791,2060092900,2060029000,2060030100,1,107,000,-,È²»õ¿ï·Î200¹ø±æ,0,0,000,40,0,0.0,0,145.1627,
792,2060093000,2060029700,2060029100,3,107,000,-,È²»õ¿ï·Î,0,0,000,60,0,0.0,0,75.3818,
793,2060093100,2060029100,2060029700,2,107,000,-,È²»õ¿ï·Î,0,0,000,60,0,0.0,0,74.0642,
794,2060093200,2060030600,2060029100,4,107,003,-,¹éÇö·Î,0,0,000,60,0,,0,177.6886,
795,2060093300,2060029100,2060030600,4,107,003,-,¹éÇö·Î,0,0,000,60,0,,0,177.8939,
796,2060093400,2060030100,2060029200,1,107,000,-,È²»õ¿ï·Î214¹ø±æ,0,0,000,40,0,0.0,0,102.2896,
797,2060093500,2060029200,2060030100,1,107,000,-,È²»õ¿ï·Î214¹ø±æ,0,0,000,40,0,0.0,0,103.6335,
798,2060093600,2060031000,2060029200,2,107,000,-,È²»õ¿ï·Î200¹ø±æ,0,0,000,50,0,0.0,380,268.5779,
799,2060093700,2060029200,2060031000,2,107,000,-,È²»õ¿ï·Î200¹ø±æ,0,0,000,50,0,0.0,380,268.9721,
800,2060093800,2060029600,2060029300,1,107,000,-,¼­Çö·Î371¹ø±æ,0,0,000,50,0,0.0,0,39.9888,
801,2060093900,2060029300,2060029600,1,107,000,-,¼­Çö·Î371¹ø±æ,0,0,000,50,0,0.0,0,39.9868,
802,2060094000,2060030300,2060029300,1,107,000,-,µ¹¸¶·Î522¹ø±æ,0,0,000,10,0,0.0,0,138.2356,
803,2060094100,2060029300,2060030300,1,107,000,-,µ¹¸¶·Î522¹ø±æ,0,0,000,10,0,0.0,0,137.5323,
804,2060094200,2060029600,2060030300,1,107,000,-,¼­Çö·Î357¹ø±æ,0,0,000,50,0,0.0,0,173.1091,
805,2060094300,2060030300,2060029600,1,107,000,-,¼­Çö·Î357¹ø±æ,0,0,000,50,0,0.0,0,154.1473,
806,2060094400,2060030900,2060029700,3,107,000,-,È²»õ¿ï·Î,0,0,000,60,0,0.0,0,143.7549,
807,2060094500,2060029700,2060030900,2,107,000,-,È²»õ¿ï·Î,0,0,000,60,0,0.0,0,143.0592,
808,2060094600,2060029800,2060030500,2,107,000,-,Áß¾Ó°ø¿ø·Î40¹ø±æ,0,0,000,30,0,0.0,0,86.3577,
809,2060094700,2060030500,2060029800,2,107,000,-,Áß¾Ó°ø¿ø·Î40¹ø±æ,1,0,000,30,0,0.0,0,87.2419,
810,2060095000,2060029900,2060030500,1,107,000,-,¼­Çö½Ã¹ü±æ,0,0,000,30,0,0.0,0,95.0081,
811,2060095100,2060030500,2060029900,1,107,000,-,¼­Çö½Ã¹ü±æ,0,0,000,30,0,0.0,0,95.0886,
812,2060090100,2060028600,2060028400,1,107,000,-,¼­Çö·Î393¹ø±æ,0,0,000,50,0,0.0,0,91.2725,
813,2060090200,2060028500,2060001400,1,107,000,-,ºÒÁ¤·Î,0,0,000,50,0,0.0,0,56.5668,
814,2060090300,2060001400,2060028500,1,107,000,-,ºÒÁ¤·Î,0,0,000,50,0,0.0,0,56.5645,
815,2060090000,2060028400,2060028600,1,107,000,-,¼­Çö·Î393¹ø±æ,0,0,000,50,0,0.0,0,111.0227,
816,2060095200,2060030800,2060029900,1,107,000,-,-,0,0,000,10,0,0.0,0,372.5855,µµ·Î¸í¾øÀ½
817,2060095300,2060029900,2060030800,1,107,000,-,-,0,0,000,10,0,0.0,0,354.541,µµ·Î¸í¾øÀ½
818,2060095400,2060031100,2060029900,2,107,000,-,Áß¾Ó°ø¿ø·Î32¹ø±æ,0,0,000,30,0,0.0,0,275.1747,
819,2060095500,2060029900,2060031100,2,107,000,-,Áß¾Ó°ø¿ø·Î32¹ø±æ,1,0,000,30,0,0.0,0,277.2684,
820,2060095600,2060030000,2060001500,1,107,000,-,¼­Çö·Î357¹ø±æ,0,0,000,50,0,0.0,0,39.4482,
821,2060095700,2060001500,2060030000,1,107,000,-,¼­Çö·Î357¹ø±æ,0,0,000,50,0,0.0,0,44.9791,
822,2060095800,2060030300,2060030000,1,107,000,-,¼­Çö·Î357¹ø±æ,0,0,000,50,0,0.0,0,39.4303,
823,2060095900,2060030000,2060030300,1,107,000,-,¼­Çö·Î357¹ø±æ,0,0,000,50,0,0.0,0,39.4346,
824,2060096000,2060031500,2060030000,1,107,000,-,È¿ÀÚ±æ,0,0,000,50,0,0.0,0,249.0619,
825,2060096100,2060030000,2060031500,1,107,000,-,È¿ÀÚ±æ,0,0,000,50,0,0.0,0,249.2786,
826,2060096200,2060030900,2060030100,1,107,000,-,È²»õ¿ï·Î214¹ø±æ,0,0,000,40,0,0.0,0,83.047,
827,2060096300,2060030100,2060030900,1,107,000,-,È²»õ¿ï·Î214¹ø±æ,0,0,000,40,0,0.0,0,83.044,
828,2060096400,2060031400,2060030100,1,107,000,-,È²»õ¿ï·Î240¹ø±æ,0,0,000,40,0,0.0,0,267.4716,
829,2060096500,2060030100,2060031400,1,107,000,-,È²»õ¿ï·Î240¹ø±æ,0,0,000,40,0,0.0,0,267.472,
830,2060096600,2060030200,2060033900,1,107,000,-,¾È¾çÆÇ±³·Î1201¹ø±æ,0,0,000,10,0,0.0,0,563.0325,
831,2060096700,2060033900,2060030200,1,107,000,-,¾È¾çÆÇ±³·Î1201¹ø±æ,0,0,000,10,0,0.0,0,566.6007,
832,2060096800,2060030400,2060032100,1,107,000,-,¾È¾çÆÇ±³·Î828¹ø±æ,0,0,000,30,0,0.0,0,254.4396,
833,2060096900,2060032100,2060030400,1,107,000,-,¾È¾çÆÇ±³·Î828¹ø±æ,0,0,000,30,0,0.0,0,249.9655,
834,2060097000,2060030500,2060032600,2,107,000,-,Áß¾Ó°ø¿ø·Î40¹ø±æ,0,0,000,30,0,0.0,0,430.7023,
835,2060097100,2060032600,2060030500,2,107,000,-,Áß¾Ó°ø¿ø·Î40¹ø±æ,1,0,000,30,0,0.0,0,430.1563,
836,2060097200,2060030500,2060033400,1,107,000,-,-,0,0,000,10,0,0.0,0,537.0411,µµ·Î¸í¾øÀ½
837,2060097300,2060033400,2060030500,1,107,000,-,-,0,0,000,10,0,0.0,0,518.8736,µµ·Î¸í¾øÀ½
838,2060109001,2060035000,2060034501,2,107,000,-,»õ¸¶À»·Î,0,0,000,60,0,0.0,0,958.2876,
839,2060097600,2060030600,2060062400,3,107,000,-,¹éÇö·Î,0,0,000,60,0,0.0,470,706.7406,
840,2060097700,2060062400,2060030600,3,107,000,-,¹éÇö·Î,0,0,000,60,0,0.0,450,697.4178,
841,2060097800,2060031200,2060030700,3,107,000,-,Áß¾Ó°ø¿ø·Î,0,0,000,60,0,0.0,0,183.3264,
842,2060097900,2060030700,2060031200,3,107,000,-,Áß¾Ó°ø¿ø·Î,0,0,000,60,0,0.0,0,183.6212,
843,2060098000,2060033800,2060030700,3,107,000,-,ºÐ´ç·Î,0,0,000,60,0,0.0,450,563.8129,
